sats,time,lat,long,velocity_kmh,heading,height,Vert_accel,basura
010,400942.30,-01650.668460,+03895.137670,009.28,288.74,+0309.98,-0000.09,
010,400942.40,-01650.668410,+03895.137830,010.31,289.74,+0310.02,-0000.03,
010,400942.50,-01650.668350,+03895.138010,010.98,289.80,+0310.07,-0000.05,
010,400942.60,-01650.668280,+03895.138200,011.59,288.89,+0310.10,-0000.12,
010,400942.70,-01650.668220,+03895.138410,012.79,288.55,+0310.08,-0000.07,
010,400942.80,-01650.668150,+03895.138630,013.29,289.01,+0310.12,-0000.10,
010,400942.90,-01650.668070,+03895.138860,014.17,289.60,+0310.12,-0000.10,
010,400943.00,-01650.667980,+03895.139100,014.69,289.47,+0310.13,-0000.10,
010,400943.10,-01650.667900,+03895.139340,015.01,289.79,+0310.14,-0000.15,
010,400943.20,-01650.667810,+03895.139610,016.39,289.51,+0310.13,-0000.10,
010,400943.30,-01650.667720,+03895.139880,016.75,289.57,+0310.16,-0000.14,
010,400943.40,-01650.667620,+03895.140170,017.84,289.18,+0310.19,-0000.09,
010,400943.50,-01650.667520,+03895.140460,018.30,289.58,+0310.12,-0000.14,
010,400943.60,-01650.667410,+03895.140760,019.10,289.86,+0310.10,-0000.13,
010,400943.70,-01650.667300,+03895.141090,020.45,289.59,+0310.11,-0000.09,
010,400943.80,-01650.667190,+03895.141420,021.20,289.63,+0310.05,-0000.08,
010,400943.90,-01650.667070,+03895.141770,021.91,289.94,+0310.04,-0000.13,
010,400944.00,-01650.666950,+03895.142120,022.47,290.23,+0310.02,-0000.08,
010,400944.10,-01650.666820,+03895.142490,023.72,290.23,+0309.98,-0000.05,
010,400944.20,-01650.666680,+03895.142890,024.48,290.36,+0309.99,-0000.21,
010,400944.30,-01650.666540,+03895.143300,025.76,290.17,+0309.99,-0000.19,
010,400944.40,-01650.666400,+03895.143720,026.77,290.10,+0310.01,-0000.12,
010,400944.50,-01650.666250,+03895.144160,027.39,290.03,+0309.98,-0000.19,
010,400944.60,-01650.666100,+03895.144620,028.71,289.77,+0309.99,-0000.24,
010,400944.70,-01650.665940,+03895.145100,030.40,290.12,+0310.03,-0000.19,
010,400944.80,-01650.665780,+03895.145600,030.98,289.39,+0310.07,-0000.18,
010,400944.90,-01650.665610,+03895.146110,031.83,289.49,+0310.13,-0000.16,
010,400945.00,-01650.665440,+03895.146640,033.16,289.52,+0310.17,-0000.15,
010,400945.10,-01650.665270,+03895.147190,033.45,289.41,+0310.23,-0000.21,
010,400945.20,-01650.665100,+03895.147740,034.88,288.81,+0310.32,-0000.01,
010,400945.30,-01650.664920,+03895.148310,035.33,289.52,+0310.38,-0000.00,
010,400945.40,-01650.664730,+03895.148890,036.41,289.34,+0310.39,-0000.03,
010,400945.50,-01650.664540,+03895.149500,038.01,289.16,+0310.44,-0000.08,
010,400945.60,-01650.664350,+03895.150110,038.36,288.92,+0310.47,-0000.05,
010,400945.70,-01650.664160,+03895.150730,038.82,289.09,+0310.48,-0000.04,
010,400945.80,-01650.663960,+03895.151360,039.83,289.16,+0310.53,+0000.00,
010,400945.90,-01650.663760,+03895.152010,040.32,288.88,+0310.54,-0000.02,
010,400946.00,-01650.663550,+03895.152660,041.24,289.15,+0310.56,-0000.05,
010,400946.10,-01650.663350,+03895.153330,041.76,288.77,+0310.58,-0000.03,
010,400946.20,-01650.663140,+03895.154010,042.54,289.13,+0310.59,-0000.06,
010,400946.30,-01650.662920,+03895.154690,043.06,289.21,+0310.62,-0000.05,
010,400946.40,-01650.662710,+03895.155380,043.11,288.76,+0310.64,-0000.01,
011,400946.50,-01650.662500,+03895.156070,043.30,288.97,+0310.63,-0000.02,
011,400946.60,-01650.662280,+03895.156780,044.21,288.98,+0310.70,+0000.06,
011,400946.70,-01650.662060,+03895.157480,044.37,289.01,+0310.66,+0000.09,
011,400946.80,-01650.661830,+03895.158210,044.90,288.96,+0310.69,+0000.06,
011,400946.90,-01650.661610,+03895.158940,045.35,288.73,+0310.70,+0000.04,
011,400947.00,-01650.661380,+03895.159680,046.03,288.90,+0310.67,-0000.08,
011,400947.10,-01650.661150,+03895.160420,046.07,289.30,+0310.61,-0000.10,
011,400947.20,-01650.660920,+03895.161150,046.16,288.93,+0310.55,-0000.09,
011,400947.30,-01650.660690,+03895.161900,046.41,288.78,+0310.49,-0000.18,
011,400947.40,-01650.660460,+03895.162660,047.17,288.74,+0310.46,-0000.25,
011,400947.50,-01650.660220,+03895.163410,047.45,289.05,+0310.43,-0000.17,
011,400947.60,-01650.659990,+03895.164170,047.20,288.67,+0310.39,-0000.21,
011,400947.70,-01650.659760,+03895.164930,047.80,288.63,+0310.35,-0000.15,
011,400947.80,-01650.659530,+03895.165690,047.37,288.86,+0310.28,-0000.19,
011,400947.90,-01650.659290,+03895.166450,047.75,288.74,+0310.23,-0000.18,
011,400948.00,-01650.659060,+03895.167230,048.72,288.42,+0310.19,-0000.18,
011,400948.10,-01650.658820,+03895.168010,048.57,288.60,+0310.16,-0000.23,
011,400948.20,-01650.658590,+03895.168790,048.84,288.48,+0310.12,-0000.25,
011,400948.30,-01650.658350,+03895.169580,049.43,288.60,+0310.10,-0000.18,
011,400948.40,-01650.658110,+03895.170380,049.75,288.84,+0310.07,-0000.18,
011,400948.50,-01650.657870,+03895.171160,049.03,288.37,+0309.99,-0000.30,
011,400948.60,-01650.657620,+03895.171950,049.76,289.13,+0309.94,-0000.21,
011,400948.70,-01650.657380,+03895.172760,050.05,288.04,+0310.01,-0000.20,
011,400948.80,-01650.657140,+03895.173570,050.25,288.63,+0310.04,-0000.16,
011,400948.90,-01650.656900,+03895.174380,050.87,288.40,+0309.99,-0000.15,
011,400949.00,-01650.656660,+03895.175170,049.61,288.58,+0309.93,-0000.15,
011,400949.10,-01650.656410,+03895.175960,050.15,288.76,+0309.85,-0000.17,
011,400949.20,-01650.656160,+03895.176790,051.35,288.62,+0309.79,-0000.32,
011,400949.30,-01650.655920,+03895.177600,050.96,288.70,+0309.80,-0000.23,
011,400949.40,-01650.655660,+03895.178440,051.83,288.71,+0309.79,-0000.33,
011,400949.50,-01650.655420,+03895.179250,051.47,288.42,+0309.76,-0000.15,
011,400949.60,-01650.655180,+03895.180080,051.25,288.18,+0309.79,-0000.12,
011,400949.70,-01650.654930,+03895.180900,050.94,288.47,+0309.77,-0000.17,
011,400949.80,-01650.654690,+03895.181730,051.38,288.29,+0309.74,-0000.17,
011,400949.90,-01650.654440,+03895.182550,051.33,288.78,+0309.68,-0000.24,
011,400950.00,-01650.654190,+03895.183380,052.03,288.81,+0309.68,-0000.10,
011,400950.10,-01650.653930,+03895.184230,052.21,288.83,+0309.72,-0000.28,
011,400950.20,-01650.653690,+03895.185070,052.11,288.16,+0309.76,-0000.27,
011,400950.30,-01650.653440,+03895.185910,051.67,288.26,+0309.79,-0000.24,
011,400950.40,-01650.653200,+03895.186750,052.07,288.15,+0309.84,-0000.14,
011,400950.50,-01650.652950,+03895.187610,052.41,288.24,+0309.91,-0000.19,
011,400950.60,-01650.652700,+03895.188460,052.97,287.98,+0309.98,-0000.07,
011,400950.70,-01650.652450,+03895.189320,053.01,288.67,+0310.02,-0000.12,
011,400950.80,-01650.652190,+03895.190180,053.11,288.51,+0310.05,-0000.12,
011,400950.90,-01650.651940,+03895.191030,052.99,288.40,+0310.04,-0000.13,
011,400951.00,-01650.651690,+03895.191890,053.36,288.49,+0310.03,-0000.14,
011,400951.10,-01650.651430,+03895.192740,052.99,288.63,+0310.08,-0000.06,
011,400951.20,-01650.651180,+03895.193610,053.13,288.12,+0310.10,-0000.26,
011,400951.30,-01650.650940,+03895.194450,052.52,288.01,+0310.16,+0000.08,
011,400951.40,-01650.650700,+03895.195280,051.82,288.07,+0310.16,+0000.05,
011,400951.50,-01650.650450,+03895.196150,052.83,287.79,+0310.26,+0000.03,
011,400951.60,-01650.650200,+03895.197030,053.33,288.15,+0310.32,-0000.14,
011,400951.70,-01650.649950,+03895.197910,054.11,288.10,+0310.37,-0000.13,
011,400951.80,-01650.649690,+03895.198770,053.65,288.46,+0310.36,-0000.21,
011,400951.90,-01650.649440,+03895.199630,053.76,288.37,+0310.37,-0000.12,
011,400952.00,-01650.649180,+03895.200520,054.76,288.48,+0310.42,-0000.14,
011,400952.10,-01650.648920,+03895.201410,054.52,288.45,+0310.51,-0000.21,
011,400952.20,-01650.648660,+03895.202280,054.36,288.36,+0310.57,-0000.02,
011,400952.30,-01650.648400,+03895.203170,054.65,288.53,+0310.64,-0000.10,
011,400952.40,-01650.648140,+03895.204050,054.76,288.69,+0310.65,+0000.01,
011,400952.50,-01650.647880,+03895.204930,054.25,288.67,+0310.70,-0000.01,
011,400952.60,-01650.647620,+03895.205800,054.30,288.54,+0310.69,-0000.00,
011,400952.70,-01650.647360,+03895.206670,054.46,288.61,+0310.69,+0000.02,
011,400952.80,-01650.647100,+03895.207540,054.19,288.21,+0310.71,+0000.03,
011,400952.90,-01650.646850,+03895.208410,053.94,288.33,+0310.77,+0000.13,
011,400953.00,-01650.646590,+03895.209290,054.14,288.24,+0310.79,-0000.05,
011,400953.10,-01650.646330,+03895.210160,054.51,288.41,+0310.79,-0000.02,
011,400953.20,-01650.646070,+03895.211040,054.20,288.64,+0310.83,-0000.00,
011,400953.30,-01650.645810,+03895.211920,054.26,288.24,+0310.84,-0000.09,
011,400953.40,-01650.645550,+03895.212810,054.72,288.37,+0310.93,-0000.03,
011,400953.50,-01650.645290,+03895.213710,054.87,288.07,+0310.99,-0000.07,
011,400953.60,-01650.645020,+03895.214610,055.53,288.71,+0311.08,+0000.02,
011,400953.70,-01650.644750,+03895.215520,055.37,288.36,+0311.15,+0000.06,
011,400953.80,-01650.644480,+03895.216430,055.82,288.56,+0311.20,+0000.07,
011,400953.90,-01650.644200,+03895.217340,055.46,288.68,+0311.33,+0000.12,
011,400954.00,-01650.643930,+03895.218240,055.38,288.53,+0311.36,+0000.08,
011,400954.10,-01650.643660,+03895.219140,055.74,288.78,+0311.41,+0000.19,
011,400954.20,-01650.643390,+03895.220040,055.39,288.60,+0311.46,+0000.19,
011,400954.30,-01650.643120,+03895.220930,054.83,288.86,+0311.47,+0000.21,
011,400954.40,-01650.642830,+03895.221830,056.25,289.23,+0311.39,+0000.14,
011,400954.50,-01650.642550,+03895.222730,055.59,288.96,+0311.43,+0000.08,
011,400954.60,-01650.642270,+03895.223630,055.83,289.35,+0311.37,-0000.02,
011,400954.70,-01650.641990,+03895.224530,056.04,289.23,+0311.36,+0000.12,
011,400954.80,-01650.641710,+03895.225430,055.97,289.09,+0311.33,+0000.03,
011,400954.90,-01650.641430,+03895.226330,055.90,289.33,+0311.32,+0000.01,
011,400955.00,-01650.641140,+03895.227240,056.34,289.17,+0311.34,+0000.02,
011,400955.10,-01650.640850,+03895.228170,056.96,289.34,+0311.36,-0000.08,
011,400955.20,-01650.640570,+03895.229090,057.04,289.06,+0311.43,+0000.03,
011,400955.30,-01650.640280,+03895.230010,056.93,289.57,+0311.46,-0000.01,
011,400955.40,-01650.639990,+03895.230920,057.10,289.35,+0311.47,+0000.03,
011,400955.50,-01650.639700,+03895.231830,056.55,289.61,+0311.50,+0000.04,
011,400955.60,-01650.639420,+03895.232740,056.65,289.41,+0311.54,+0000.00,
011,400955.70,-01650.639130,+03895.233640,056.59,289.65,+0311.59,+0000.11,
011,400955.80,-01650.638840,+03895.234550,056.47,289.33,+0311.63,+0000.03,
011,400955.90,-01650.638550,+03895.235470,057.12,289.26,+0311.61,+0000.10,
011,400956.00,-01650.638270,+03895.236370,056.30,289.51,+0311.60,+0000.04,
011,400956.10,-01650.637970,+03895.237290,057.04,289.66,+0311.60,-0000.02,
011,400956.20,-01650.637680,+03895.238210,057.32,289.47,+0311.60,-0000.07,
011,400956.30,-01650.637380,+03895.239130,057.52,289.88,+0311.60,+0000.07,
011,400956.40,-01650.637090,+03895.240050,057.19,289.43,+0311.63,-0000.03,
011,400956.50,-01650.636780,+03895.240980,058.01,290.19,+0311.59,-0000.04,
011,400956.60,-01650.636480,+03895.241910,057.73,289.88,+0311.60,-0000.10,
011,400956.70,-01650.636180,+03895.242840,058.09,289.86,+0311.61,-0000.05,
011,400956.80,-01650.635870,+03895.243770,058.02,290.17,+0311.65,-0000.04,
011,400956.90,-01650.635570,+03895.244700,057.94,290.14,+0311.61,-0000.09,
011,400957.00,-01650.635260,+03895.245630,058.19,290.21,+0311.62,-0000.12,
011,400957.10,-01650.634950,+03895.246570,058.63,290.42,+0311.63,-0000.12,
011,400957.20,-01650.634630,+03895.247510,058.81,290.61,+0311.60,-0000.05,
011,400957.30,-01650.634310,+03895.248440,058.70,290.81,+0311.57,-0000.11,
011,400957.40,-01650.633980,+03895.249380,059.37,291.39,+0311.57,-0000.11,
011,400957.50,-01650.633660,+03895.250320,059.21,291.06,+0311.57,-0000.13,
011,400957.60,-01650.633330,+03895.251270,059.28,291.50,+0311.58,-0000.12,
011,400957.70,-01650.632990,+03895.252200,059.42,292.28,+0311.59,+0000.00,
011,400957.80,-01650.632630,+03895.253130,059.59,293.09,+0311.54,-0000.07,
011,400957.90,-01650.632270,+03895.254060,059.58,293.34,+0311.50,-0000.06,
011,400958.00,-01650.631910,+03895.254980,059.54,294.05,+0311.46,-0000.04,
011,400958.10,-01650.631540,+03895.255890,058.76,294.45,+0311.47,-0000.00,
011,400958.20,-01650.631170,+03895.256800,059.35,294.67,+0311.48,+0000.02,
011,400958.30,-01650.630780,+03895.257720,059.56,295.32,+0311.48,-0000.10,
011,400958.40,-01650.630390,+03895.258630,060.15,295.63,+0311.48,-0000.12,
011,400958.50,-01650.630000,+03895.259550,059.84,296.07,+0311.51,-0000.10,
011,400958.60,-01650.629600,+03895.260440,059.31,296.42,+0311.51,-0000.02,
011,400958.70,-01650.629200,+03895.261340,059.78,296.70,+0311.49,+0000.01,
011,400958.80,-01650.628790,+03895.262250,060.26,297.30,+0311.52,-0000.12,
011,400958.90,-01650.628370,+03895.263150,060.32,297.38,+0311.48,+0000.01,
011,400959.00,-01650.627940,+03895.264050,060.18,298.13,+0311.45,+0000.01,
011,400959.10,-01650.627510,+03895.264940,060.02,298.32,+0311.44,-0000.01,
011,400959.20,-01650.627080,+03895.265830,060.03,298.59,+0311.37,-0000.09,
011,400959.30,-01650.626640,+03895.266730,060.62,298.89,+0311.28,-0000.06,
011,400959.40,-01650.626190,+03895.267620,060.35,299.72,+0311.23,-0000.07,
011,400959.50,-01650.625730,+03895.268490,060.06,300.03,+0311.16,-0000.08,
011,400959.60,-01650.625270,+03895.269370,060.27,300.32,+0311.12,-0000.05,
011,400959.70,-01650.624810,+03895.270250,059.93,301.13,+0311.05,-0000.21,
011,400959.80,-01650.624330,+03895.271110,060.28,302.08,+0311.03,-0000.15,
011,400959.90,-01650.623840,+03895.271970,060.43,302.42,+0310.99,-0000.07,
011,401000.00,-01650.623340,+03895.272830,060.45,303.56,+0310.98,-0000.16,
011,401000.10,-01650.622830,+03895.273690,060.70,304.11,+0310.93,-0000.16,
011,401000.20,-01650.622310,+03895.274530,061.01,304.78,+0310.86,-0000.14,
011,401000.30,-01650.621780,+03895.275360,060.52,305.91,+0310.77,-0000.16,
011,401000.40,-01650.621230,+03895.276160,060.18,307.25,+0310.67,-0000.14,
011,401000.50,-01650.620680,+03895.277000,061.38,306.54,+0310.66,-0000.36,
011,401000.60,-01650.620110,+03895.277810,061.05,308.23,+0310.61,-0000.35,
011,401000.70,-01650.619540,+03895.278610,061.22,308.86,+0310.56,-0000.28,
011,401000.80,-01650.618950,+03895.279390,060.94,310.19,+0310.49,-0000.23,
011,401000.90,-01650.618360,+03895.280170,061.31,310.26,+0310.43,-0000.23,
011,401001.00,-01650.617760,+03895.280940,060.94,311.13,+0310.38,-0000.24,
011,401001.10,-01650.617140,+03895.281690,060.92,312.39,+0310.30,-0000.22,
011,401001.20,-01650.616510,+03895.282420,060.97,313.58,+0310.18,-0000.16,
011,401001.30,-01650.615860,+03895.283150,061.25,314.68,+0310.07,-0000.26,
011,401001.40,-01650.615210,+03895.283870,061.25,315.45,+0309.95,-0000.28,
011,401001.50,-01650.614550,+03895.284580,061.30,315.70,+0309.77,-0000.44,
011,401001.60,-01650.613860,+03895.285280,061.17,317.69,+0309.66,-0000.48,
011,401001.70,-01650.613170,+03895.285960,061.39,319.01,+0309.56,-0000.37,
011,401001.80,-01650.612460,+03895.286650,061.40,319.56,+0309.59,-0000.34,
011,401001.90,-01650.611730,+03895.287310,061.57,321.35,+0309.58,-0000.29,
011,401002.00,-01650.610990,+03895.287950,061.93,322.40,+0309.58,-0000.36,
011,401002.10,-01650.610220,+03895.288600,063.29,323.45,+0309.63,-0000.31,
011,401002.20,-01650.609430,+03895.289230,064.09,324.51,+0309.65,-0000.25,
011,401002.30,-01650.608620,+03895.289860,064.99,326.21,+0309.61,-0000.27,
011,401002.40,-01650.607790,+03895.290450,065.11,328.00,+0309.58,-0000.14,
011,401002.50,-01650.606940,+03895.291030,065.55,329.46,+0309.56,-0000.08,
011,401002.60,-01650.606050,+03895.291620,068.80,329.84,+0309.43,-0000.40,
011,401002.70,-01650.605120,+03895.292220,070.59,330.28,+0309.39,-0000.42,
011,401002.80,-01650.604200,+03895.292770,069.57,331.89,+0309.42,-0000.18,
011,401002.90,-01650.603240,+03895.293330,070.90,333.20,+0309.40,-0000.10,
011,401003.00,-01650.602260,+03895.293830,071.65,335.69,+0309.38,-0000.17,
011,401003.10,-01650.601240,+03895.294320,072.55,337.39,+0309.39,-0000.22,
011,401003.20,-01650.600210,+03895.294810,073.66,337.68,+0309.42,-0000.03,
011,401003.30,-01650.599160,+03895.295260,073.92,339.09,+0309.48,+0000.05,
011,401003.40,-01650.598090,+03895.295690,075.03,340.61,+0309.59,+0000.14,
011,401003.50,-01650.597010,+03895.296070,075.52,342.74,+0309.64,+0000.11,
011,401003.60,-01650.595910,+03895.296430,075.71,344.32,+0309.68,+0000.12,
011,401003.70,-01650.594810,+03895.296730,075.27,346.42,+0309.77,+0000.04,
011,401003.80,-01650.593690,+03895.297010,075.25,348.42,+0309.82,-0000.00,
011,401003.90,-01650.592570,+03895.297240,075.07,350.15,+0309.95,+0000.08,
011,401004.00,-01650.591440,+03895.297430,075.40,351.96,+0310.04,+0000.27,
011,401004.10,-01650.590290,+03895.297580,076.43,354.02,+0310.10,+0000.26,
011,401004.20,-01650.589130,+03895.297690,077.47,355.92,+0310.16,+0000.23,
011,401004.30,-01650.587940,+03895.297750,078.78,357.66,+0310.33,+0000.20,
011,401004.40,-01650.586740,+03895.297770,079.29,359.22,+0310.41,+0000.27,
011,401004.50,-01650.585540,+03895.297760,080.15,000.35,+0310.46,+0000.25,
011,401004.60,-01650.584320,+03895.297710,081.46,001.92,+0310.45,+0000.16,
011,401004.70,-01650.583080,+03895.297630,082.62,003.67,+0310.47,+0000.30,
011,401004.80,-01650.581830,+03895.297510,083.69,005.12,+0310.52,+0000.10,
011,401004.90,-01650.580570,+03895.297340,084.50,006.80,+0310.64,+0000.14,
011,401005.00,-01650.579310,+03895.297110,086.08,009.09,+0310.55,+0000.20,
011,401005.10,-01650.578030,+03895.296850,086.84,010.91,+0310.49,+0000.17,
011,401005.20,-01650.576760,+03895.296530,087.09,012.33,+0310.48,+0000.05,
011,401005.30,-01650.575490,+03895.296160,087.50,014.69,+0310.48,+0000.09,
011,401005.40,-01650.574210,+03895.295740,088.86,016.15,+0310.45,+0000.07,
011,401005.50,-01650.572910,+03895.295280,090.22,017.26,+0310.39,+0000.03,
011,401005.60,-01650.571610,+03895.294770,091.61,018.96,+0310.37,-0000.00,
011,401005.70,-01650.570300,+03895.294210,092.72,020.65,+0310.28,-0000.01,
011,401005.80,-01650.569000,+03895.293600,093.98,022.34,+0310.15,+0000.04,
011,401005.90,-01650.567680,+03895.292960,095.16,023.88,+0310.05,+0000.01,
011,401006.00,-01650.566370,+03895.292260,096.66,025.72,+0309.95,-0000.07,
011,401006.10,-01650.565050,+03895.291510,097.94,027.32,+0309.85,+0000.05,
011,401006.20,-01650.563730,+03895.290710,099.14,028.84,+0309.82,+0000.06,
011,401006.30,-01650.562420,+03895.289870,100.81,029.94,+0309.77,+0000.03,
011,401006.40,-01650.561110,+03895.289000,101.71,031.09,+0309.65,+0000.02,
011,401006.50,-01650.559790,+03895.288080,102.97,032.61,+0309.61,+0000.03,
011,401006.60,-01650.558470,+03895.287120,105.01,033.86,+0309.54,+0000.13,
011,401006.70,-01650.557150,+03895.286130,105.80,034.83,+0309.45,+0000.11,
011,401006.80,-01650.555810,+03895.285130,107.09,036.11,+0309.35,+0000.26,
011,401006.90,-01650.554500,+03895.284050,108.80,037.46,+0309.24,+0000.14,
011,401007.00,-01650.553200,+03895.282930,109.18,038.78,+0309.19,+0000.25,
011,401007.10,-01650.551910,+03895.281770,110.43,039.97,+0309.15,+0000.42,
011,401007.20,-01650.550650,+03895.280560,109.73,041.36,+0309.06,+0000.47,
011,401007.30,-01650.549440,+03895.279320,109.07,042.77,+0309.00,+0000.41,
011,401007.40,-01650.548240,+03895.278060,109.14,044.06,+0308.94,+0000.38,
011,401007.50,-01650.547080,+03895.276750,108.96,045.43,+0308.92,+0000.43,
011,401007.60,-01650.545950,+03895.275410,109.22,046.74,+0308.91,+0000.48,
011,401007.70,-01650.544830,+03895.274050,109.37,047.75,+0308.83,+0000.51,
011,401007.80,-01650.543740,+03895.272660,109.81,048.38,+0308.72,+0000.49,
011,401007.90,-01650.542670,+03895.271240,110.25,049.46,+0308.55,+0000.38,
011,401008.00,-01650.541610,+03895.269810,110.32,050.14,+0308.42,+0000.27,
011,401008.10,-01650.540560,+03895.268350,110.72,050.82,+0308.33,+0000.36,
011,401008.20,-01650.539520,+03895.266880,110.90,051.52,+0308.24,+0000.26,
011,401008.30,-01650.538500,+03895.265400,110.93,052.32,+0308.19,+0000.16,
